"muni_code","year","sec_share"
32049,2020,20.343137254902
32050,2020,25.8204334365325
32051,2020,8.1208687440982
32052,2020,11.2850082372323
32009,2020,16.6431344864102
32015,2020,10.9263657957245
32019,2020,17.9010494752624
32035,2020,11.2469437652812
32058,2020,19.4203764565282
32053,2020,22.020202020202
32012,2020,15.9737417943107
32054,2020,26.7571719184622
32055,2020,18.6274509803922
32056,2020,4.28422152560084
32057,2020,13.4680134680135
32060,2020,19.2796610169492
32061,2020,10.6748466257669
32064,2020,11.6279069767442
32062,2020,12.4314442413163
32065,2020,18.3879093198992
32066,2020,3.9119804400978
32067,2020,21.8406593406593
32068,2020,19.1037735849057
32069,2020,26.3552676440505
32071,2020,16.4285714285714
32073,2020,13.2051282051282
32074,2020,12.3152709359606
32075,2020,17.2495755517827
32076,2020,13.3533383345836
32070,2020,17.2131147540984
32077,2020,20.4783258594918
32078,2020,13.0985915492958
32079,2020,17.5030599755202
32081,2020,14
32082,2020,21.3091922005571
32084,2020,45.6556082148499
32085,2020,32.1846449751563
32086,2020,28.2575757575758
32087,2020,14.6274149034039
32088,2020,14.3364928909953
32089,2020,34.0548340548341
32090,2020,37.3239436619718
32091,2020,15.5381944444444
32092,2020,28.2685512367491
32032,2020,24.5392198885555
32036,2020,20.2366863905325
32037,2020,13.5071090047393
32990,2020,18.9320388349515
27018,2024,19.0594059405941
27044,2024,19.0951821386604
27047,2024,35.4554358472086
27048,2024,16.9910179640719
27001,2024,18.5689948892675
27002,2024,21.9607843137255
27003,2024,10.5882352941176
27037,2024,15.4065620542083
27004,2024,16.9075144508671
27901,2024,17.2260924635845
27005,2024,32.9664281783159
27006,2024,22.2704714640198
27007,2024,18.4592296148074
27902,2024,32.5454545454545
27008,2024,23.5294117647059
27009,2024,18.4479237576583
27010,2024,23.9201451905626
27011,2024,18.7239117471676
27012,2024,17.2808132147395
27013,2024,33.8043094312964
27016,2024,29.9870745368376
27015,2024,19.6366447622729
27017,2024,20.2877697841727
27019,2024,30.5617147080562
27020,2024,12.7779871843196
27022,2024,26.1649982740766
27023,2024,15.0027886224205
27027,2024,24.3012422360248
27028,2024,26.5525598303544
27026,2024,21.3506139154161
