cod_ine,year,cod_provincia,provincia,cod_municipio,municipio,censo,votos_totais,abstencions,votos_nulos,votos_brancos,votos_candidaturas,votos_validos,turnout_pct,adcg,age_eu_anova,aidg,autonomo,bng,BNG-NOS (BNG-NOS CANDIDATURA GALEGA),c21,cc_cidadans,cdl,cds,Censo,contigo,cs,cxg,dec,dn,do_ourense,dpg,eb,ecg,edeg,en_marea,equo,eu_iu,fe_jons,fpg,ganemos,gu,hartos,idega,mas_g,mg,nos_up,p_lib,pacma,payj,pctg,ph,pirata_gal,podemos_av,podemos_eu_anova,pp,psoe,pt,pum_j,pyc,recortes_cero,recortes_esco,sain,scd,sdd,sumar,tega,uce,ucl,unidos_si,union_corunesa,upyd,via_nova,vox,adcg_pct,age_eu_anova_pct,aidg_pct,autonomo_pct,bng_pct,BNG-NOS (BNG-NOS CANDIDATURA GALEGA)_pct,c21_pct,cc_cidadans_pct,cdl_pct,cds_pct,Censo_pct,contigo_pct,cs_pct,cxg_pct,dec_pct,dn_pct,do_ourense_pct,dpg_pct,eb_pct,ecg_pct,edeg_pct,en_marea_pct,equo_pct,eu_iu_pct,fe_jons_pct,fpg_pct,ganemos_pct,gu_pct,hartos_pct,idega_pct,mas_g_pct,mg_pct,nos_up_pct,p_lib_pct,pacma_pct,payj_pct,pctg_pct,ph_pct,pirata_gal_pct,podemos_av_pct,podemos_eu_anova_pct,pp_pct,psoe_pct,pt_pct,pum_j_pct,pyc_pct,recortes_cero_pct,recortes_esco_pct,sain_pct,scd_pct,sdd_pct,sumar_pct,tega_pct,uce_pct,ucl_pct,unidos_si_pct,union_corunesa_pct,upyd_pct,via_nova_pct,vox_pct
27003,2024,27,Lugo,3,Antas de Ulla,1621,1208,413,18,9,1181,1190,74.52190006169032,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,1621,NA,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,684,267,NA,0,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,10.588235294117647,NA,NA,NA,NA,NA,136.21848739495798,NA,NA,NA,NA,NA,NA,NA,0.08403361344537816,0.5042016806722689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25210084033613445,NA,NA,NA,NA,0.16806722689075632,NA,57.47899159663865,22.43697478991597,NA,0,NA,NA,NA,NA,NA,NA,7.226890756302522,NA,NA,NA,NA,NA,NA,NA,0.5042016806722689
27004,2001,27,Lugo,4,Baleira,1665,1227,438,9,6,1212,1218,73.69369369369369,NA,NA,NA,1,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,791,222,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08210180623973727,15.763546798029557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16420361247947454,NA,NA,0,NA,NA,0,NA,0.24630541871921183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08210180623973727,NA,NA,NA,64.9425287356322,18.226600985221676,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27004,2005,27,Lugo,4,Baleira,1567,1276,291,6,2,1268,1270,81.42948308870453,NA,NA,NA,2,86,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,776,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15748031496062992,6.771653543307086,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07874015748031496,0,0,NA,NA,NA,NA,NA,NA,0.07874015748031496,NA,NA,NA,NA,0,NA,NA,NA,61.102362204724415,31.65354330708661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27004,2009,27,Lugo,4,Baleira,1441,1183,258,11,9,1163,1172,82.09576682859125,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,2,NA,NA,NA,NA,0,NA,NA,NA,698,366,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8.020477815699659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0.17064846416382254,NA,NA,NA,NA,0,NA,NA,NA,59.55631399317406,31.22866894197952,NA,0.08532423208191127,NA,NA,NA,NA,NA,NA,NA,0.08532423208191127,NA,NA,NA,NA,0.08532423208191127,NA,NA
27004,2012,27,Lugo,4,Baleira,1333,872,461,25,17,830,847,65.41635408852213,0,29,NA,NA,40,NA,2,NA,1,NA,NA,NA,NA,1,0,NA,0,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,531,217,1,1,0,NA,NA,0,2,0,NA,NA,0,NA,NA,0,1,NA,NA,0,3.4238488783943333,NA,NA,4.7225501770956315,NA,0.23612750885478156,NA,0.11806375442739078,NA,NA,NA,NA,0.11806375442739078,0,NA,0,NA,0.11806375442739078,NA,NA,NA,NA,NA,0.11806375442739078,NA,NA,NA,0.11806375442739078,NA,NA,NA,NA,NA,0.11806375442739078,NA,0,0,0,NA,NA,62.69185360094451,25.6198347107438,0.11806375442739078,0.11806375442739078,0,NA,NA,0,0.23612750885478156,0,NA,NA,0,NA,NA,0,0.11806375442739078,NA,NA
27004,2016,27,Lugo,4,Baleira,1214,765,449,4,6,755,761,63.01482701812191,0,NA,0,NA,NA,39,1,0,NA,NA,NA,NA,16,0,NA,NA,0,NA,0,NA,NA,58,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,3,0,0,NA,NA,NA,NA,488,150,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,5.124835742444152,0.1314060446780552,0,NA,NA,NA,NA,2.102496714848883,0,NA,NA,0,NA,0,NA,NA,7.6215505913272015,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.39421813403416556,0,0,NA,NA,NA,NA,64.12614980289094,19.71090670170828,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27004,2020,27,Lugo,4,Baleira,1128,625,503,9,2,614,616,55.40780141843972,NA,NA,NA,NA,72,NA,0,NA,NA,NA,1128,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,6,409,110,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,11.688311688311687,NA,0,NA,NA,NA,183.11688311688312,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,0.974025974025974,66.3961038961039,17.857142857142858,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75974025974026
27004,2024,27,Lugo,4,Baleira,1035,698,337,6,2,690,692,67.43961352657006,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,1035,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,424,137,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,16.907514450867055,NA,NA,NA,NA,NA,149.5664739884393,NA,NA,NA,NA,NA,NA,NA,0,0.2890173410404624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,61.27167630057804,19.797687861271676,NA,0.2890173410404624,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.1560693641618496
27005,2001,27,Lugo,5,Barreiros,3035,2266,769,12,20,2234,2254,74.66227347611203,NA,NA,NA,4,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1278,339,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1774622892635315,26.22005323868678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1774622892635315,NA,NA,0.08873114463176575,NA,NA,0.26619343389529726,NA,0.1774622892635315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26619343389529726,NA,NA,NA,56.69920141969832,15.039929015084294,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27005,2005,27,Lugo,5,Barreiros,2930,2160,770,15,13,2132,2145,73.72013651877133,NA,NA,NA,6,600,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1076,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27972027972027974,27.972027972027973,NA,NA,NA,NA,0.046620046620046623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2331002331002331,0.046620046620046623,0.1864801864801865,NA,NA,NA,NA,NA,NA,0.09324009324009325,NA,NA,NA,NA,0.09324009324009325,NA,NA,NA,50.163170163170165,20.27972027972028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27005,2009,27,Lugo,5,Barreiros,2854,2187,667,16,29,2142,2171,76.62929222144359,NA,NA,NA,NA,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,NA,6,NA,NA,2,NA,7,NA,NA,NA,NA,2,NA,NA,NA,1221,467,NA,5,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,18.83924458774758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18424689083371718,0.046061722708429294,0.1381851681252879,NA,0.2763703362505758,NA,NA,0.09212344541685859,NA,0.32243205895900506,NA,NA,NA,NA,0.09212344541685859,NA,NA,NA,56.24136342699217,21.51082450483648,NA,0.23030861354214646,NA,NA,NA,NA,NA,NA,NA,0.1381851681252879,NA,NA,NA,NA,0.5527406725011516,NA,NA
27005,2012,27,Lugo,5,Barreiros,2733,1839,894,37,43,1759,1802,67.2886937431394,0,128,NA,NA,289,NA,1,NA,1,NA,NA,NA,NA,9,0,NA,0,NA,15,NA,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,NA,NA,NA,13,NA,0,0,0,NA,NA,968,306,3,3,0,NA,NA,0,6,0,NA,NA,1,NA,NA,0,9,NA,NA,0,7.103218645948946,NA,NA,16.037735849056602,NA,0.05549389567147614,NA,0.05549389567147614,NA,NA,NA,NA,0.4994450610432853,0,NA,0,NA,0.8324084350721421,NA,NA,NA,NA,NA,0.11098779134295228,NA,NA,NA,0.27746947835738067,NA,NA,NA,NA,NA,0.7214206437291898,NA,0,0,0,NA,NA,53.718091009988896,16.9811320754717,0.1664816870144284,0.1664816870144284,0,NA,NA,0,0.3329633740288568,0,NA,NA,0.05549389567147614,NA,NA,0,0.4994450610432853,NA,NA
27005,2016,27,Lugo,5,Barreiros,2595,1736,859,21,18,1697,1715,66.89788053949903,0,NA,0,NA,NA,317,0,0,NA,NA,NA,NA,45,1,NA,NA,0,NA,0,NA,NA,197,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,9,3,0,NA,NA,NA,NA,926,197,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,18.483965014577258,0,0,NA,NA,NA,NA,2.623906705539359,0.05830903790087463,NA,NA,0,NA,0,NA,NA,11.486880466472304,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.5247813411078718,0.1749271137026239,0,NA,NA,NA,NA,53.99416909620991,11.486880466472304,NA,NA,NA,0.11661807580174927,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27005,2020,27,Lugo,5,Barreiros,2544,1503,1041,23,13,1467,1480,59.08018867924528,NA,NA,NA,NA,494,NA,0,NA,NA,NA,2544,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,2,NA,NA,NA,25,777,131,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,33.37837837837838,NA,0,NA,NA,NA,171.8918918918919,NA,0.13513513513513514,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.20270270270270271,NA,NA,0.33783783783783783,NA,0.13513513513513514,NA,NA,NA,1.6891891891891893,52.5,8.85135135135135,NA,0.06756756756756757,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8243243243243243
27005,2024,27,Lugo,5,Barreiros,2575,1833,742,16,23,1794,1817,71.18446601941748,NA,NA,NA,NA,599,NA,NA,NA,NA,NA,2575,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,3,NA,933,204,NA,1,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,32.9664281783159,NA,NA,NA,NA,NA,141.71711612548157,NA,NA,NA,NA,NA,NA,NA,0.1651073197578426,0.1100715465052284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4402861860209136,NA,NA,NA,NA,0.1651073197578426,NA,51.348376444689045,11.227297743533295,NA,0.0550357732526142,NA,NA,NA,NA,NA,NA,0.5503577325261421,NA,NA,NA,NA,NA,NA,NA,1.7061089708310402
27006,2001,27,Lugo,6,Becerreá,3333,2006,1327,20,8,1978,1986,60.186018601860184,NA,NA,NA,2,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,NA,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1005,477,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10070493454179255,23.816717019133936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10070493454179255,NA,NA,0.25176233635448136,NA,NA,0.35246727089627394,NA,0.2014098690835851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1510574018126888,NA,NA,NA,50.60422960725075,24.018126888217523,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27006,2005,27,Lugo,6,Becerreá,2993,2035,958,4,20,2011,2031,67.9919812896759,NA,NA,NA,1,387,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,906,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04923682914820286,19.054652880354507,NA,NA,NA,NA,0.09847365829640572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14771048744460857,0.09847365829640572,0.04923682914820286,NA,NA,NA,NA,NA,NA,0.19694731659281145,NA,NA,NA,NA,0.09847365829640572,NA,NA,NA,44.608567208271786,34.61349089118661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27006,2009,27,Lugo,6,Becerreá,2909,2098,811,20,20,2058,2078,72.12100378136816,NA,NA,NA,NA,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,3,NA,1,NA,NA,0,NA,4,NA,NA,NA,NA,0,NA,NA,NA,1010,769,NA,3,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,10.923965351299326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3368623676612127,0,0.14436958614051973,NA,0.04812319538017325,NA,NA,0,NA,0.192492781520693,NA,NA,NA,NA,0,NA,NA,NA,48.604427333974975,37.00673724735322,NA,0.14436958614051973,NA,NA,NA,NA,NA,NA,NA,1.0587102983638113,NA,NA,NA,NA,0.5774783445620789,NA,NA
27006,2012,27,Lugo,6,Becerreá,2751,1795,956,44,30,1721,1751,65.24900036350418,0,145,NA,NA,111,NA,0,NA,4,NA,NA,NA,NA,5,0,NA,0,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,0,0,0,NA,NA,853,577,0,1,0,NA,NA,0,3,0,NA,NA,2,NA,NA,0,7,NA,NA,0,8.280982295830954,NA,NA,6.33923472301542,NA,0,NA,0.2284408909194746,NA,NA,NA,NA,0.2855511136493432,0,NA,0,NA,0.4568817818389492,NA,NA,NA,NA,NA,0.05711022272986865,NA,NA,NA,0.1142204454597373,NA,NA,NA,NA,NA,0.1142204454597373,NA,0,0,0,NA,NA,48.71501998857796,32.952598515134206,0,0.05711022272986865,0,NA,NA,0,0.17133066818960593,0,NA,NA,0.1142204454597373,NA,NA,0,0.3997715591090805,NA,NA
27006,2016,27,Lugo,6,Becerreá,2549,1576,973,16,12,1548,1560,61.828167908983914,0,NA,0,NA,NA,65,0,0,NA,NA,NA,NA,27,1,NA,NA,0,NA,0,NA,NA,233,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,13,6,0,NA,NA,NA,NA,900,301,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,4.166666666666666,0,0,NA,NA,NA,NA,1.7307692307692308,0.0641025641025641,NA,NA,0,NA,0,NA,NA,14.935897435897436,NA,NA,NA,NA,0.0641025641025641,NA,NA,NA,NA,NA,NA,0,0.8333333333333334,0.38461538461538464,0,NA,NA,NA,NA,57.692307692307686,19.294871794871796,NA,NA,NA,0.0641025641025641,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27006,2020,27,Lugo,6,Becerreá,2421,1343,1078,22,11,1310,1321,55.47294506402313,NA,NA,NA,NA,215,NA,0,NA,NA,NA,2421,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,7,NA,0,NA,NA,NA,17,832,187,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,16.275548826646478,NA,0,NA,NA,NA,183.27024981074945,NA,0.3028009084027252,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.3028009084027252,NA,NA,0.5299015897047691,NA,0,NA,NA,NA,1.2869038607115821,62.98258894776685,14.155942467827403,NA,0,NA,NA,0.3785011355034065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9523088569265705
27006,2024,27,Lugo,6,Becerreá,2268,1625,643,13,13,1599,1612,71.64902998236332,NA,NA,NA,NA,359,NA,NA,NA,NA,NA,2268,NA,NA,NA,NA,NA,NA,NA,4,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,0,NA,926,200,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,22.27047146401985,NA,NA,NA,NA,NA,140.69478908188586,NA,NA,NA,NA,NA,NA,NA,0.24813895781637718,3.411910669975186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3101736972704715,NA,NA,NA,NA,0,NA,57.44416873449132,12.40694789081886,NA,0,NA,NA,NA,NA,NA,NA,0.18610421836228289,NA,NA,NA,NA,NA,NA,NA,2.915632754342432
27007,2001,27,Lugo,7,Begonte,3387,2664,723,34,32,2598,2630,78.65367581930911,NA,NA,NA,0,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1959,354,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.646387832699618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03802281368821293,NA,NA,0.07604562737642585,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07604562737642585,NA,NA,NA,74.48669201520912,13.460076045627375,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
27007,2005,27,Lugo,7,Begonte,3254,2591,663,21,28,2542,2570,79.62507682851874,NA,NA,NA,1,348,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,1694,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038910505836575876,13.540856031128405,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11673151750972763,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.07782101167315175,NA,NA,NA,65.91439688715953,19.221789883268485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27007,2009,27,Lugo,7,Begonte,3099,2413,686,41,26,2346,2372,77.86382704098096,NA,NA,NA,NA,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,1,NA,1,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1404,613,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,12.39460370994941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25295109612141653,0.2951096121416526,0.042158516020236084,NA,0.042158516020236084,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,59.190556492411474,25.843170320404724,NA,0.08431703204047217,NA,NA,NA,NA,NA,NA,NA,0.25295109612141653,NA,NA,NA,NA,0.5059021922428331,NA,NA
27007,2012,27,Lugo,7,Begonte,2950,2245,705,74,48,2123,2171,76.10169491525424,0,109,NA,NA,119,NA,0,NA,1,NA,NA,NA,NA,1,0,NA,0,NA,8,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA,0,0,0,NA,NA,1537,323,2,0,0,NA,NA,0,4,0,NA,NA,0,NA,NA,0,9,NA,NA,0,5.020727775218793,NA,NA,5.481345002303086,NA,0,NA,0.046061722708429294,NA,NA,NA,NA,0.046061722708429294,0,NA,0,NA,0.36849378166743435,NA,NA,NA,NA,NA,0.1381851681252879,NA,NA,NA,0.09212344541685859,NA,NA,NA,NA,NA,0.23030861354214646,NA,0,0,0,NA,NA,70.79686780285583,14.877936434822661,0.09212344541685859,0,0,NA,NA,0,0.18424689083371718,0,NA,NA,0,NA,NA,0,0.4145555043758637,NA,NA
27007,2016,27,Lugo,7,Begonte,2792,2075,717,36,24,2015,2039,74.31948424068769,0,NA,0,NA,NA,54,0,0,NA,NA,NA,NA,58,2,NA,NA,0,NA,0,NA,NA,220,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,29,2,0,NA,NA,NA,NA,1370,276,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,2.64835703776361,0,0,NA,NA,NA,NA,2.8445316331535064,0.0980872976949485,NA,NA,0,NA,0,NA,NA,10.789602746444334,NA,NA,NA,NA,0.0980872976949485,NA,NA,NA,NA,NA,NA,0,1.4222658165767532,0.0980872976949485,0,NA,NA,NA,NA,67.18979892103972,13.536047081902893,NA,NA,NA,0.0980872976949485,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA
27007,2020,27,Lugo,7,Begonte,2698,1895,803,31,21,1843,1864,70.23721275018532,NA,NA,NA,NA,240,NA,0,NA,NA,NA,2698,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,0,NA,NA,NA,24,1317,218,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,12.875536480686694,NA,0,NA,NA,NA,144.74248927038627,NA,0.0536480686695279,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1072961373390558,NA,NA,NA,NA,NA,NA,NA,NA,0.0536480686695279,NA,NA,0.1072961373390558,NA,0,NA,NA,NA,1.2875536480686696,70.65450643776823,11.695278969957082,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03862660944206
27007,2024,27,Lugo,7,Begonte,2614,2030,584,31,18,1981,1999,77.65876052027544,NA,NA,NA,NA,369,NA,NA,NA,NA,NA,2614,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,1320,236,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,18.459229614807406,NA,NA,NA,NA,NA,130.76538269134568,NA,NA,NA,NA,NA,NA,NA,0.10005002501250625,0.05002501250625312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25012506253126565,NA,NA,NA,NA,0.1500750375187594,NA,66.03301650825412,11.805902951475739,NA,0,NA,NA,NA,NA,NA,NA,0.2001000500250125,NA,NA,NA,NA,NA,NA,NA,2.051025512756378
